,gene,transcript,protein_change,score,pvalue,qvalue,info
0,ARID1A,ENST00000324856,.,.,8.0,3.569074074074075e-06,SAMPLES=466;SNV=413;INDEL=111;STRATIFIED_FDR=1.1921052631578947e-07
10682,OGFOD2,ENST00000397389,.,.,0.1535700998168766,1.0,SAMPLES=26;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
10683,MADD,ENST00000311027,.,.,0.15352680550874076,1.0,SAMPLES=136;SNV=136;INDEL=5;STRATIFIED_FDR=1.0
10684,FAM208B,ENST00000328090,.,.,0.15348969953660824,1.0,SAMPLES=151;SNV=154;INDEL=5;STRATIFIED_FDR=1.0
10685,NAV2,ENST00000396087,.,.,0.1534711477393449,1.0,SAMPLES=243;SNV=257;INDEL=7;STRATIFIED_FDR=1.0
10686,PEG10,ENST00000482108,.,.,0.15342168015396748,1.0,SAMPLES=44;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
10687,ALS2CR11,ENST00000439140,.,.,0.15337221820247082,1.0,SAMPLES=75;SNV=79;INDEL=2;STRATIFIED_FDR=1.0
10688,BTC,ENST00000395743,.,.,0.15335367142288248,1.0,SAMPLES=25;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
10689,TMEM25,ENST00000313236,.,.,0.15335367142288248,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
10690,RP11-139J15.7,ENST00000606425,.,.,0.1533351254353106,1.0,SAMPLES=7;SNV=7;INDEL=0;STRATIFIED_FDR=1.0
10691,ZNF572,ENST00000319286,.,.,0.15323622687507835,1.0,SAMPLES=64;SNV=70;INDEL=0;STRATIFIED_FDR=1.0
10692,COMMD4,ENST00000267935,.,.,0.15322386613843583,1.0,SAMPLES=19;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
10693,EDA2R,ENST00000450752,.,.,0.15321150575359035,1.0,SAMPLES=34;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
10694,AHSA1,ENST00000216479,.,.,0.1531991457205217,1.0,SAMPLES=28;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
10695,NELL2,ENST00000437801,.,.,0.15300761017649764,1.0,SAMPLES=135;SNV=135;INDEL=5;STRATIFIED_FDR=1.0
10696,CTSE,ENST00000358184,.,.,0.15298290206464582,1.0,SAMPLES=36;SNV=37;INDEL=1;STRATIFIED_FDR=1.0
10697,CDK14,ENST00000265741,.,.,0.15296437190320836,1.0,SAMPLES=63;SNV=63;INDEL=1;STRATIFIED_FDR=1.0
10698,PIGQ,ENST00000026218,.,.,0.15294584253236868,1.0,SAMPLES=67;SNV=67;INDEL=1;STRATIFIED_FDR=1.0
10699,EML5,ENST00000554922,.,.,0.15287790826886924,1.0,SAMPLES=150;SNV=147;INDEL=4;STRATIFIED_FDR=1.0
10700,AL163636.6,ENST00000553909,.,.,0.15284085769453393,1.0,SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=1.0
10701,CS,ENST00000351328,.,.,0.15264948006520485,1.0,SAMPLES=32;SNV=34;INDEL=0;STRATIFIED_FDR=1.0
10702,GPRC5D,ENST00000228887,.,.,0.15261862060210196,1.0,SAMPLES=23;SNV=23;INDEL=1;STRATIFIED_FDR=1.0
10703,ZNF304,ENST00000391705,.,.,0.15256925002163826,1.0,SAMPLES=76;SNV=79;INDEL=1;STRATIFIED_FDR=1.0
10704,PARP4,ENST00000381989,.,.,0.15254456683591408,1.0,SAMPLES=132;SNV=136;INDEL=2;STRATIFIED_FDR=1.0
10705,SLC25A15,ENST00000338625,.,.,0.15253222576910913,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
10706,CPSF4,ENST00000292476,.,.,0.15248286500847202,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
10707,NTF3,ENST00000423158,.,.,0.15246435616952034,1.0,SAMPLES=45;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
10708,SLC25A11,ENST00000225665,.,.,0.152445848119348,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
10709,C4orf17,ENST00000326581,.,.,0.1523841603146502,1.0,SAMPLES=43;SNV=42;INDEL=1;STRATIFIED_FDR=1.0
10710,CRIP3,ENST00000372569,.,.,0.1523286487811301,1.0,SAMPLES=32;SNV=38;INDEL=0;STRATIFIED_FDR=1.0
10711,DNAH2,ENST00000572933,.,.,0.15231631384831748,1.0,SAMPLES=413;SNV=459;INDEL=3;STRATIFIED_FDR=1.0
10712,HSPA12A,ENST00000369209,.,.,0.152273144342189,1.0,SAMPLES=88;SNV=90;INDEL=0;STRATIFIED_FDR=1.0
10713,ITIH4,ENST00000266041,.,.,0.1522669776201649,1.0,SAMPLES=75;SNV=76;INDEL=1;STRATIFIED_FDR=1.0
10714,HOMEZ,ENST00000357460,.,.,0.1522546444388017,1.0,SAMPLES=36;SNV=38;INDEL=1;STRATIFIED_FDR=1.0
10715,FYN,ENST00000354650,.,.,0.15223614532343235,1.0,SAMPLES=61;SNV=62;INDEL=1;STRATIFIED_FDR=1.0
10716,TAGLN,ENST00000532870,.,.,0.15213749668077237,1.0,SAMPLES=7;SNV=7;INDEL=0;STRATIFIED_FDR=1.0
10717,GABBR2,ENST00000259455,.,.,0.15210050921600307,1.0,SAMPLES=95;SNV=97;INDEL=0;STRATIFIED_FDR=1.0
10718,ARHGEF35,ENST00000378115,.,.,0.15207585265609844,1.0,SAMPLES=26;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
10719,CEP41,ENST00000223208,.,.,0.1520573611547763,1.0,SAMPLES=34;SNV=34;INDEL=1;STRATIFIED_FDR=1.0
10720,STK4,ENST00000372806,.,.,0.1520450339246225,1.0,SAMPLES=44;SNV=42;INDEL=2;STRATIFIED_FDR=1.0
10721,ACP2,ENST00000256997,.,.,0.15202038051397196,1.0,SAMPLES=28;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
10722,ASPA,ENST00000263080,.,.,0.15194642867784652,1.0,SAMPLES=28;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
10723,DNAJC1,ENST00000376980,.,.,0.15189713444869646,1.0,SAMPLES=45;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
10724,CRCT1,ENST00000368790,.,.,0.15181088300860132,1.0,SAMPLES=13;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
10725,SCPEP1,ENST00000262288,.,.,0.1517924027855435,1.0,SAMPLES=43;SNV=41;INDEL=2;STRATIFIED_FDR=1.0
10726,CATSPER4,ENST00000456354,.,.,0.1517369668341563,1.0,SAMPLES=52;SNV=52;INDEL=1;STRATIFIED_FDR=1.0
10727,ZNF813,ENST00000396403,.,.,0.15165690517259608,1.0,SAMPLES=95;SNV=100;INDEL=0;STRATIFIED_FDR=1.0
10728,EEPD1,ENST00000242108,.,.,0.1516507471945327,1.0,SAMPLES=55;SNV=55;INDEL=0;STRATIFIED_FDR=1.0
10729,PATE2,ENST00000358524,.,.,0.15164458930378372,1.0,SAMPLES=14;SNV=14;INDEL=0;STRATIFIED_FDR=1.0
10730,MRPS2,ENST00000371785,.,.,0.15162611615539817,1.0,SAMPLES=23;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
10731,OOEP,ENST00000370359,.,.,0.15161995861388197,1.0,SAMPLES=36;SNV=37;INDEL=0;STRATIFIED_FDR=1.0
10732,GUCD1,ENST00000407471,.,.,0.15157685826758593,1.0,SAMPLES=18;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
10733,CYYR1,ENST00000299340,.,.,0.15155223141859137,1.0,SAMPLES=44;SNV=46;INDEL=0;STRATIFIED_FDR=1.0
10734,SNAI2,ENST00000396822,.,.,0.15150298190963335,1.0,SAMPLES=38;SNV=39;INDEL=0;STRATIFIED_FDR=1.0
10735,TMEM246,ENST00000374851,.,.,0.1514352729527042,1.0,SAMPLES=50;SNV=50;INDEL=2;STRATIFIED_FDR=1.0
10736,ZNF397,ENST00000330501,.,.,0.15137372851450026,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
10737,MTPN,ENST00000393085,.,.,0.15134911318104305,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
10738,SKA2,ENST00000330137,.,.,0.1513368060374834,1.0,SAMPLES=6;SNV=6;INDEL=0;STRATIFIED_FDR=1.0
10739,THG1L,ENST00000231198,.,.,0.15126912298133482,1.0,SAMPLES=20;SNV=19;INDEL=1;STRATIFIED_FDR=1.0
10740,ABCE1,ENST00000296577,.,.,0.1512506657965424,1.0,SAMPLES=40;SNV=39;INDEL=1;STRATIFIED_FDR=1.0
10741,SLC35F2,ENST00000525815,.,.,0.1511891475118479,1.0,SAMPLES=30;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
10742,UBAP1L,ENST00000559089,.,.,0.15114608989688263,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
10743,SLC39A3,ENST00000269740,.,.,0.15114608989688263,1.0,SAMPLES=29;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
10744,RPUSD2,ENST00000315616,.,.,0.151127637940051,1.0,SAMPLES=26;SNV=26;INDEL=0;STRATIFIED_FDR=1.0
10745,LRRC16B,ENST00000342740,.,.,0.15110918676715804,1.0,SAMPLES=125;SNV=128;INDEL=2;STRATIFIED_FDR=1.0
10746,FHL1,ENST00000394155,.,.,0.15109688642071795,1.0,SAMPLES=27;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
10747,SLC35G3,ENST00000297307,.,.,0.15107843655424144,1.0,SAMPLES=73;SNV=77;INDEL=0;STRATIFIED_FDR=1.0
10748,CILP2,ENST00000291495,.,.,0.15104153917250504,1.0,SAMPLES=167;SNV=173;INDEL=2;STRATIFIED_FDR=1.0
10749,CCL5,ENST00000293272,.,.,0.1509861989769435,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
10750,AC037459.4,ENST00000450780,.,.,0.15097390211329423,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
10751,TAZ,ENST00000299328,.,.,0.1509247181402062,1.0,SAMPLES=26;SNV=27;INDEL=0;STRATIFIED_FDR=1.0
10752,MAPK11,ENST00000330651,.,.,0.15091857053519925,1.0,SAMPLES=18;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
10753,ZNFX1,ENST00000396105,.,.,0.15086324600576292,1.0,SAMPLES=149;SNV=153;INDEL=3;STRATIFIED_FDR=1.0
10754,ERP27,ENST00000266397,.,.,0.15086324600576292,1.0,SAMPLES=26;SNV=24;INDEL=2;STRATIFIED_FDR=1.0
10755,PPIB,ENST00000300026,.,.,0.15084480606200895,1.0,SAMPLES=17;SNV=18;INDEL=0;STRATIFIED_FDR=1.0
10756,CHAD,ENST00000508540,.,.,0.15075261808568408,1.0,SAMPLES=40;SNV=42;INDEL=1;STRATIFIED_FDR=1.0
10757,RNMTL1,ENST00000304478,.,.,0.15072189310835246,1.0,SAMPLES=32;SNV=33;INDEL=1;STRATIFIED_FDR=1.0
10758,PET100,ENST00000594797,.,.,0.15070960372602896,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
10759,PBDC1,ENST00000373358,.,.,0.15070345916527353,1.0,SAMPLES=34;SNV=36;INDEL=0;STRATIFIED_FDR=1.0
10760,ULBP2,ENST00000367351,.,.,0.15068502600460337,1.0,SAMPLES=18;SNV=19;INDEL=0;STRATIFIED_FDR=1.0
10761,HIGD1B,ENST00000253410,.,.,0.1506727376654621,1.0,SAMPLES=5;SNV=4;INDEL=1;STRATIFIED_FDR=1.0
10762,FOXN3,ENST00000345097,.,.,0.15058058620310055,1.0,SAMPLES=54;SNV=56;INDEL=0;STRATIFIED_FDR=1.0
10763,TIMM9,ENST00000395159,.,.,0.15058058620310055,1.0,SAMPLES=5;SNV=5;INDEL=0;STRATIFIED_FDR=1.0
10764,DENND3,ENST00000262585,.,.,0.1505683008186808,1.0,SAMPLES=119;SNV=124;INDEL=2;STRATIFIED_FDR=1.0
10765,RNF113A,ENST00000371442,.,.,0.15056215825679242,1.0,SAMPLES=47;SNV=49;INDEL=1;STRATIFIED_FDR=1.0
10766,C12orf60,ENST00000330828,.,.,0.15054373109238417,1.0,SAMPLES=30;SNV=30;INDEL=1;STRATIFIED_FDR=1.0
10767,PIGC,ENST00000367728,.,.,0.15049459580941243,1.0,SAMPLES=23;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
10768,KRTAP4-7,ENST00000391417,.,.,0.15031652699483783,1.0,SAMPLES=22;SNV=23;INDEL=0;STRATIFIED_FDR=1.0
10769,ELP5,ENST00000396628,.,.,0.15031038799292376,1.0,SAMPLES=26;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
10770,CGN,ENST00000271636,.,.,0.15027355580367213,1.0,SAMPLES=101;SNV=105;INDEL=1;STRATIFIED_FDR=1.0
10771,ODF4,ENST00000328248,.,.,0.1502183133760895,1.0,SAMPLES=25;SNV=25;INDEL=0;STRATIFIED_FDR=1.0
10772,CYSLTR1,ENST00000373304,.,.,0.1502060382352773,1.0,SAMPLES=55;SNV=54;INDEL=1;STRATIFIED_FDR=1.0
10773,COLEC12,ENST00000400256,.,.,0.15018762617456863,1.0,SAMPLES=123;SNV=126;INDEL=0;STRATIFIED_FDR=1.0
10774,TUBAL3,ENST00000380419,.,.,0.15018148899445835,1.0,SAMPLES=59;SNV=65;INDEL=0;STRATIFIED_FDR=1.0
10775,GATSL2,ENST00000426327,.,.,0.150126258275824,1.0,SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=1.0
10776,ARL2BP,ENST00000219204,.,.,0.15008330590570912,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
10777,OR13G1,ENST00000359688,.,.,0.150046492969269,1.0,SAMPLES=98;SNV=103;INDEL=0;STRATIFIED_FDR=1.0
10778,MFF,ENST00000353339,.,.,0.14997287645640306,1.0,SAMPLES=33;SNV=33;INDEL=0;STRATIFIED_FDR=1.0
10779,C14orf119,ENST00000319074,.,.,0.14996060825069876,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
10780,CDH2,ENST00000269141,.,.,0.14991767225968405,1.0,SAMPLES=154;SNV=161;INDEL=2;STRATIFIED_FDR=1.0
10781,KCNE1,ENST00000337385,.,.,0.14988700629333135,1.0,SAMPLES=20;SNV=20;INDEL=0;STRATIFIED_FDR=1.0
10782,MATR3,ENST00000394805,.,.,0.14988700629333135,1.0,SAMPLES=62;SNV=62;INDEL=0;STRATIFIED_FDR=1.0
10783,C6orf118,ENST00000230301,.,.,0.1498502099917473,1.0,SAMPLES=136;SNV=139;INDEL=2;STRATIFIED_FDR=1.0
10784,KLHL20,ENST00000209884,.,.,0.14981341680752516,1.0,SAMPLES=52;SNV=53;INDEL=0;STRATIFIED_FDR=1.0
10785,ATF4,ENST00000337304,.,.,0.14978888974965074,1.0,SAMPLES=48;SNV=48;INDEL=2;STRATIFIED_FDR=1.0
10786,CTNS,ENST00000381870,.,.,0.1497091863766162,1.0,SAMPLES=23;SNV=22;INDEL=2;STRATIFIED_FDR=1.0
10787,FAM27E3,ENST00000455764,.,.,0.1497030559537498,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
10788,RBMY1F,ENST00000303766,.,.,0.1497030559537498,1.0,SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=1.0
10789,TGFBRAP1,ENST00000393359,.,.,0.14967853512760723,1.0,SAMPLES=110;SNV=115;INDEL=1;STRATIFIED_FDR=1.0
10790,AC022532.1,ENST00000420338,.,.,0.14958659435810234,1.0,SAMPLES=15;SNV=15;INDEL=0;STRATIFIED_FDR=1.0
10791,SEC61G,ENST00000415949,.,.,0.1495804656654665,1.0,SAMPLES=3;SNV=3;INDEL=0;STRATIFIED_FDR=1.0
10792,PAPOLB,ENST00000404991,.,.,0.14957433705931653,1.0,SAMPLES=79;SNV=79;INDEL=0;STRATIFIED_FDR=1.0
10793,CEACAM19,ENST00000403660,.,.,0.14956208010646435,1.0,SAMPLES=23;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
10794,RNF123,ENST00000327697,.,.,0.14947016398474233,1.0,SAMPLES=101;SNV=107;INDEL=3;STRATIFIED_FDR=1.0
10795,UXS1,ENST00000283148,.,.,0.14946403693492102,1.0,SAMPLES=43;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
10796,MSI1,ENST00000257552,.,.,0.14939664509135872,1.0,SAMPLES=36;SNV=36;INDEL=0;STRATIFIED_FDR=1.0
10797,ALKBH2,ENST00000429722,.,.,0.14938439315235316,1.0,SAMPLES=30;SNV=33;INDEL=1;STRATIFIED_FDR=1.0
10798,PDXP,ENST00000215904,.,.,0.1493231386414049,1.0,SAMPLES=16;SNV=16;INDEL=0;STRATIFIED_FDR=1.0
10799,PNMAL2,ENST00000599531,.,.,0.14931701366545924,1.0,SAMPLES=76;SNV=80;INDEL=0;STRATIFIED_FDR=1.0
10800,LIMK1,ENST00000336180,.,.,0.1493108887758947,1.0,SAMPLES=63;SNV=67;INDEL=1;STRATIFIED_FDR=1.0
10801,LEPROT,ENST00000371065,.,.,0.1493108887758947,1.0,SAMPLES=12;SNV=12;INDEL=0;STRATIFIED_FDR=1.0
10802,GRIK2,ENST00000421544,.,.,0.14930476397270867,1.0,SAMPLES=208;SNV=217;INDEL=2;STRATIFIED_FDR=1.0
10803,NEDD4L,ENST00000400345,.,.,0.14926189276880258,1.0,SAMPLES=77;SNV=78;INDEL=2;STRATIFIED_FDR=1.0
10804,POM121L7,ENST00000329949,.,.,0.14923739683795278,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
10805,HIST1H2BN,ENST00000396980,.,.,0.14919453228332213,1.0,SAMPLES=23;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
10806,MLTK,ENST00000375213,.,.,0.1491822860447407,1.0,SAMPLES=59;SNV=61;INDEL=1;STRATIFIED_FDR=1.0
10807,APOC1,ENST00000588750,.,.,0.1491577946034878,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
10808,CNEP1R1,ENST00000458059,.,.,0.14910269391001724,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
10809,MAP3K3,ENST00000361357,.,.,0.1490598426477518,1.0,SAMPLES=51;SNV=51;INDEL=1;STRATIFIED_FDR=1.0
10810,KHDC1L,ENST00000370388,.,.,0.14903535811035828,1.0,SAMPLES=17;SNV=17;INDEL=1;STRATIFIED_FDR=1.0
10811,RAB3A,ENST00000222256,.,.,0.14903535811035828,1.0,SAMPLES=18;SNV=18;INDEL=1;STRATIFIED_FDR=1.0
10812,EFNB2,ENST00000245323,.,.,0.14902311635928553,1.0,SAMPLES=42;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
10813,HLA-DRB1,ENST00000360004,.,.,0.14901699561314663,1.0,SAMPLES=8;SNV=8;INDEL=0;STRATIFIED_FDR=1.0
10814,SPANXN4,ENST00000446864,.,.,0.14901087495326948,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
10815,ANXA11,ENST00000438331,.,.,0.14899251349118445,1.0,SAMPLES=40;SNV=42;INDEL=0;STRATIFIED_FDR=1.0
10816,PTER,ENST00000378000,.,.,0.14897415280536758,1.0,SAMPLES=44;SNV=43;INDEL=1;STRATIFIED_FDR=1.0
10817,MACROD2,ENST00000217246,.,.,0.1489619127793842,1.0,SAMPLES=75;SNV=77;INDEL=0;STRATIFIED_FDR=1.0
10818,CBX6,ENST00000407418,.,.,0.14894967309836016,1.0,SAMPLES=38;SNV=39;INDEL=0;STRATIFIED_FDR=1.0
10819,KRT15,ENST00000254043,.,.,0.14890683693105192,1.0,SAMPLES=67;SNV=65;INDEL=3;STRATIFIED_FDR=1.0
10820,DCLK1,ENST00000255448,.,.,0.14889459880210518,1.0,SAMPLES=160;SNV=163;INDEL=3;STRATIFIED_FDR=1.0
10821,KCNA5,ENST00000252321,.,.,0.14885788648430284,1.0,SAMPLES=177;SNV=180;INDEL=1;STRATIFIED_FDR=1.0
10822,SMLR1,ENST00000541421,.,.,0.14884564973464992,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
10823,FAM221B,ENST00000423537,.,.,0.1488211772696493,1.0,SAMPLES=31;SNV=32;INDEL=0;STRATIFIED_FDR=1.0
10824,FAM92A1,ENST00000518322,.,.,0.1488211772696493,1.0,SAMPLES=24;SNV=22;INDEL=2;STRATIFIED_FDR=1.0
10825,CXCL9,ENST00000264888,.,.,0.14874165128092473,1.0,SAMPLES=24;SNV=24;INDEL=1;STRATIFIED_FDR=1.0
10826,NUDT14,ENST00000392568,.,.,0.14874165128092473,1.0,SAMPLES=21;SNV=21;INDEL=0;STRATIFIED_FDR=1.0
10827,RAB40C,ENST00000535977,.,.,0.14872941780584883,1.0,SAMPLES=21;SNV=20;INDEL=1;STRATIFIED_FDR=1.0
10828,SF3B3,ENST00000302516,.,.,0.14871106823933586,1.0,SAMPLES=98;SNV=101;INDEL=2;STRATIFIED_FDR=1.0
10829,DDI2,ENST00000480945,.,.,0.14868660335660497,1.0,SAMPLES=33;SNV=32;INDEL=1;STRATIFIED_FDR=1.0
10830,PSENEN,ENST00000587708,.,.,0.14867437143203285,1.0,SAMPLES=13;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
10831,NMT1,ENST00000592782,.,.,0.14861933203440328,1.0,SAMPLES=40;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
10832,KIDINS220,ENST00000256707,.,.,0.14860098711848485,1.0,SAMPLES=155;SNV=158;INDEL=5;STRATIFIED_FDR=1.0
10833,WARS2,ENST00000235521,.,.,0.14853984299467163,1.0,SAMPLES=41;SNV=41;INDEL=0;STRATIFIED_FDR=1.0
10834,ENO2,ENST00000535366,.,.,0.14849704722945536,1.0,SAMPLES=27;SNV=29;INDEL=0;STRATIFIED_FDR=1.0
10835,KLK14,ENST00000391802,.,.,0.14844814294677286,1.0,SAMPLES=30;SNV=31;INDEL=0;STRATIFIED_FDR=1.0
10836,FXYD7,ENST00000270310,.,.,0.14843591773651144,1.0,SAMPLES=2;SNV=2;INDEL=0;STRATIFIED_FDR=1.0
10837,CLPTM1,ENST00000337392,.,.,0.14842980526042873,1.0,SAMPLES=70;SNV=77;INDEL=0;STRATIFIED_FDR=1.0
10838,GPX3,ENST00000388825,.,.,0.14840535621636208,1.0,SAMPLES=12;SNV=13;INDEL=0;STRATIFIED_FDR=1.0
10839,MGAT5B,ENST00000428789,.,.,0.14839924417039924,1.0,SAMPLES=110;SNV=112;INDEL=1;STRATIFIED_FDR=1.0
10840,DEPDC1B,ENST00000265036,.,.,0.14837479684669086,1.0,SAMPLES=46;SNV=47;INDEL=0;STRATIFIED_FDR=1.0
10841,ADM,ENST00000528655,.,.,0.14830146313162004,1.0,SAMPLES=18;SNV=18;INDEL=1;STRATIFIED_FDR=1.0
10842,ARRDC4,ENST00000268042,.,.,0.14828924204957963,1.0,SAMPLES=29;SNV=30;INDEL=0;STRATIFIED_FDR=1.0
10843,RCBTB1,ENST00000378302,.,.,0.14827091107131135,1.0,SAMPLES=34;SNV=34;INDEL=1;STRATIFIED_FDR=1.0
10844,KCNH5,ENST00000322893,.,.,0.14826480091715696,1.0,SAMPLES=225;SNV=257;INDEL=2;STRATIFIED_FDR=1.0
10845,NAAA,ENST00000286733,.,.,0.1482525808667361,1.0,SAMPLES=30;SNV=31;INDEL=0;STRATIFIED_FDR=1.0
10846,OSBPL3,ENST00000313367,.,.,0.1482525808667361,1.0,SAMPLES=97;SNV=95;INDEL=4;STRATIFIED_FDR=1.0
10847,A1BG,ENST00000263100,.,.,0.14824647097046478,1.0,SAMPLES=51;SNV=49;INDEL=2;STRATIFIED_FDR=1.0
10848,HSPA12B,ENST00000254963,.,.,0.14822814179737862,1.0,SAMPLES=59;SNV=58;INDEL=1;STRATIFIED_FDR=1.0
10849,HPGDS,ENST00000295256,.,.,0.14816094144696865,1.0,SAMPLES=23;SNV=24;INDEL=0;STRATIFIED_FDR=1.0
10850,COPG2,ENST00000445977,.,.,0.14813039927023372,1.0,SAMPLES=16;SNV=16;INDEL=1;STRATIFIED_FDR=1.0
10851,WISP2,ENST00000372868,.,.,0.14811818300092858,1.0,SAMPLES=43;SNV=43;INDEL=0;STRATIFIED_FDR=1.0
10852,FAM69A,ENST00000370310,.,.,0.14811818300092858,1.0,SAMPLES=11;SNV=11;INDEL=0;STRATIFIED_FDR=1.0
10853,FMO5,ENST00000254090,.,.,0.14803878562536216,1.0,SAMPLES=50;SNV=50;INDEL=1;STRATIFIED_FDR=1.0
10854,C16orf78,ENST00000299191,.,.,0.14800825203784268,1.0,SAMPLES=59;SNV=61;INDEL=0;STRATIFIED_FDR=1.0
10855,PLAU,ENST00000372764,.,.,0.14800825203784268,1.0,SAMPLES=53;SNV=54;INDEL=0;STRATIFIED_FDR=1.0
10856,MRPS18A,ENST00000372133,.,.,0.1480021455779344,1.0,SAMPLES=10;SNV=10;INDEL=0;STRATIFIED_FDR=1.0
10857,PYCRL,ENST00000220966,.,.,0.14799603920388563,1.0,SAMPLES=22;SNV=21;INDEL=1;STRATIFIED_FDR=1.0
10858,TSPAN3,ENST00000267970,.,.,0.14799603920388563,1.0,SAMPLES=18;SNV=17;INDEL=1;STRATIFIED_FDR=1.0
10859,PATE4,ENST00000457514,.,.,0.1479777205968724,1.0,SAMPLES=4;SNV=4;INDEL=0;STRATIFIED_FDR=1.0
10860,PLEKHF1,ENST00000436066,.,.,0.1479349801851419,1.0,SAMPLES=27;SNV=28;INDEL=0;STRATIFIED_FDR=1.0
10861,FBXO31,ENST00000311635,.,.,0.14783119955065818,1.0,SAMPLES=54;SNV=53;INDEL=2;STRATIFIED_FDR=1.0
10862,CYB5A,ENST00000340533,.,.,0.1476786260079525,1.0,SAMPLES=12;SNV=11;INDEL=1;STRATIFIED_FDR=1.0
10863,C8orf47,ENST00000318528,.,.,0.14762981379267692,1.0,SAMPLES=34;SNV=35;INDEL=0;STRATIFIED_FDR=1.0
10864,WEE2,ENST00000397541,.,.,0.14752610604757835,1.0,SAMPLES=72;SNV=73;INDEL=0;STRATIFIED_FDR=1.0
10865,LMO7,ENST00000465261,.,.,0.1474041286332745,1.0,SAMPLES=117;SNV=122;INDEL=2;STRATIFIED_FDR=1.0
10866,ARIH2,ENST00000356401,.,.,0.1473675420884855,1.0,SAMPLES=55;SNV=57;INDEL=1;STRATIFIED_FDR=1.0
10867,ZNF74,ENST00000400451,.,.,0.14725780094358484,1.0,SAMPLES=63;SNV=64;INDEL=0;STRATIFIED_FDR=1.0
10868,UFM1,ENST00000239878,.,.,0.1472517050263165,1.0,SAMPLES=9;SNV=9;INDEL=0;STRATIFIED_FDR=1.0
10869,CGA,ENST00000369582,.,.,0.14722732221285229,1.0,SAMPLES=20;SNV=22;INDEL=0;STRATIFIED_FDR=1.0
10870,GIMAP7,ENST00000313543,.,.,0.14716637116761686,1.0,SAMPLES=65;SNV=67;INDEL=2;STRATIFIED_FDR=1.0
10871,SQSTM1,ENST00000389805,.,.,0.14712980464605588,1.0,SAMPLES=41;SNV=41;INDEL=0;STRATIFIED_FDR=1.0
10872,ALDH5A1,ENST00000348925,.,.,0.1471176164896836,1.0,SAMPLES=51;SNV=50;INDEL=1;STRATIFIED_FDR=1.0
10873,WFDC13,ENST00000305479,.,.,0.1471176164896836,1.0,SAMPLES=8;SNV=8;INDEL=0;STRATIFIED_FDR=1.0
10874,KRT18,ENST00000388835,.,.,0.1470505877431241,1.0,SAMPLES=41;SNV=42;INDEL=0;STRATIFIED_FDR=1.0
